"TermId","TermType","TermLabel","TermSubProperty"
"http://webprotege.stanford.edu/RBHq9bXuTiK19LLFWmEKlQP",Class,"Losses","http://webprotege.stanford.edu/RB05EMhiXDos8M7GWig7QtW"
"http://webprotege.stanford.edu/RBIMzvNOAhSzMPbeNHIKpJD",Class,"Reading","http://webprotege.stanford.edu/RCzLwrhNSJfcabBorUTnjph"
"http://webprotege.stanford.edu/RBIgvnOpHQ9xF8DMr6TjdLm",Class,"kinked/crooked/ bent [forked?] arched?","http://webprotege.stanford.edu/R8Qz6CtHnAbHeEfx6RH7rjs"
"http://webprotege.stanford.edu/RBJ3eREmU5HuTk5XUIltOc6",Class,"Peninsula","http://webprotege.stanford.edu/RQ9qYZbU4w1RcXfymKbWo4"
"http://webprotege.stanford.edu/RBJ8pvn9ymzNloE3yLu74Yw",Class,"Trondhjemite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RBJhlHI90KhbdY5vJY74bbH",Class,"Ethnographic/Observational Analysis","http://webprotege.stanford.edu/RCMEyezsWp2vHexri9wfqfZ"
"http://webprotege.stanford.edu/RBJhvUqYkf4Ywqy4BGVghYA",Class,"Parks","http://webprotege.stanford.edu/RB6YuQQe09YfzW6Rwsakziw"
"http://webprotege.stanford.edu/RBJtl4ggHIa2FuBrVWslRnC",Class,"Diatomite","http://webprotege.stanford.edu/R9VQ2HiGYsKfj0U9dop2sIe"
"http://webprotege.stanford.edu/RBJy30J0j76VkMdfM05Rsnp",Class,"Flamenco","http://webprotege.stanford.edu/R8V9pHDUTUJOj8BPAw41loh"
"http://webprotege.stanford.edu/RBKCAqUpLDOF7wnTAySyviI",Class,"Front","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/RBKVNgR9Rtc2HYAY7lB7YQt",Class,"underwear","http://webprotege.stanford.edu/RBrLBnRkHJUpjAi9MHmRXIJ"
"http://webprotege.stanford.edu/RBKfQlzJ269qwSd06I8QBWD",Class,"Reacts according to values, concern for process","http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze","http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr","http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT"
"http://webprotege.stanford.edu/RBKgotvfi6Jjx8uIbHoiRqL",Class,"Odors?","http://webprotege.stanford.edu/RDPOzBViAZgXJpzJ04UpZIP"
"http://webprotege.stanford.edu/RBKqwC0cZiyQhmAgdaF6xWC",Class,"Dry versus Wet","http://webprotege.stanford.edu/R7QfdoOEsmeIXh3BsWw47v"
"http://webprotege.stanford.edu/RBKvE4SqraGctlEbnd5lyUz",Class,"Professional associations","http://webprotege.stanford.edu/R8MyqUMzqMMWYfAF1vzhFlL"
"http://webprotege.stanford.edu/RBKy6aqc8BYxEKdFPGf21F7",Class,"Attitudes toward sex","http://webprotege.stanford.edu/RCT4RngnNgxRzXRKKthoAX5"
"http://webprotege.stanford.edu/RBL1Q9wn7UhmVCXOVQ9aKq4",Class,"Pollutants by link to chemical","http://webprotege.stanford.edu/RDPOzBViAZgXJpzJ04UpZIP"
"http://webprotege.stanford.edu/RBLGgiDV8J8gte2w43LWfC5",Class,"Suevite","http://webprotege.stanford.edu/RYzHpPx1o1Ww34x2EOkpLZ"
"http://webprotege.stanford.edu/RBLdcYx2ucfL75xxbKcxfTb",Class,"Time period (general coding for)","http://webprotege.stanford.edu/RBqfWRljCEhcpXlmXGzjSuj"
"http://webprotege.stanford.edu/RBLfEw43Sj7iNHxiMkLrAId",Class,"Balanced","http://webprotege.stanford.edu/RCdaHJ9MJI8thNhpJJNwOxB"
"http://webprotege.stanford.edu/RBLlmI9EPvzv5f1Q3HDD41g",Class,"Rishons","http://webprotege.stanford.edu/R9wdgsPRczqqcPEF6KGGBjX"
"http://webprotege.stanford.edu/RBM9CtqD1fxjsvDnMzqy9A2",Class,"acupuncture","http://webprotege.stanford.edu/RSa9vaK7hAiOe2VUgU6g56"
"http://webprotege.stanford.edu/RBMs4OdScRvYARRaWFw9ZcV",Class,"Decline","http://webprotege.stanford.edu/RGzHGcKEY6HcR22MF1VeYn"
"http://webprotege.stanford.edu/RBMvHkrryw93EJSFqp5H0Kz",Class,"Community","http://webprotege.stanford.edu/RCixagltao8Jh4dWUX5oTBB"
"http://webprotege.stanford.edu/RBMxVXRlP3qHYpUasA8LN2D",Class,"Attitudes toward healing","http://webprotege.stanford.edu/RyNEJDVfmPOx71C6iAAKGd"
"http://webprotege.stanford.edu/RBN6hRGdh5TrVSXgthqTa8F",Class,"Catalogues (by types)","http://webprotege.stanford.edu/R8ZbOtjPrrmzlDW3rgzAcS8"
"http://webprotege.stanford.edu/RBN8tYRk88ZmG2JpCOtIp2f",Class,"Column 8 in Periodic Table","http://webprotege.stanford.edu/RI62RBvsuiiIYRWPItKcu4"
"http://webprotege.stanford.edu/RBNke7jYo6qbGp2emrIbBIk",Class,"Coordination Compounds","http://webprotege.stanford.edu/R8o377ofQ5UHwZLwC9KpNCE"
"http://webprotege.stanford.edu/RBNvoBpr5JlT0wq2QsA9nEK",Class,"diving","http://webprotege.stanford.edu/RC21JFeYyn8J3y0ylVVjohY"
"http://webprotege.stanford.edu/RBORO5qQMzHdlSw3qkkE8w7",Class,"Spatial","http://webprotege.stanford.edu/R7JnOdu51HCpwqfI4YbZtUj"
"http://webprotege.stanford.edu/RBOTYKPePWN97DUO7FIZpGE",Class,"factories,  (various types synthetically)","http://webprotege.stanford.edu/RDs74ROZPYG77lTwZii8PGb"
"http://webprotege.stanford.edu/RBObId9AioKhjNsbaErS4JS",Class,"tRNA","http://webprotege.stanford.edu/RCCJs1Pe5Q60JwOlxJu9K3G"
"http://webprotege.stanford.edu/RBOcQUe1BTsg41I7BtJLie2",Class,"Acidobacteria","http://webprotege.stanford.edu/R99DsZlHpMlgAGgZkzNtZZB"
"http://webprotege.stanford.edu/RBOhbKViVzYsWQEF04VLxFF",Class,"Dolomite","http://webprotege.stanford.edu/R9VQ2HiGYsKfj0U9dop2sIe"
"http://webprotege.stanford.edu/RBPAYOzGSzOkZoNyPagVVdS",Class,"Buddhism","http://webprotege.stanford.edu/RDPP6N0kLrzkQlVxBFE9BC6"
"http://webprotege.stanford.edu/RBPQBcoWm1M3QvCd2nYMaIF",Class,"Thermoplastics","http://webprotege.stanford.edu/RPQnkd99tefbRcC7MJyUBe"
"http://webprotege.stanford.edu/RBPhQLN2XsiD6pPYdv9E9Wi",Class,"essential oils","http://webprotege.stanford.edu/R8CK51AVqcnfEH6dxusmnVd"
"http://webprotege.stanford.edu/RBPisaQPG6NX4iGrJrtz15L",Class,"Definition","http://webprotege.stanford.edu/REFkNowRh7kvZZQwV5Y5eL"
"http://webprotege.stanford.edu/RBPn2XPHv5JMhhYLKaIHvC4",Class,"Electron Neutrinos","http://webprotege.stanford.edu/R8FYriwgZhYpYX49wpfXUEN"
"http://webprotege.stanford.edu/RBQ8ixO6Swid4kFBaD8yOXy",Class,"Spliced","http://webprotege.stanford.edu/RBnzAZIgiiAY8fx8RP7YceQ"
"http://webprotege.stanford.edu/RBQUnQwxulJFQfgSKOeA9EO",Class,"condominium","http://webprotege.stanford.edu/RDs74ROZPYG77lTwZii8PGb"
"http://webprotege.stanford.edu/RBQVAXsQF5Cw47blKWEZmoF",Class,"Cnidaria","http://webprotege.stanford.edu/R9cbdOwIMeDg4lkXkhGMDqZ"
"http://webprotege.stanford.edu/RBQXlk6dVinqauUb5n4fgXN",Class,"stadium","http://webprotege.stanford.edu/R8cdaGF1IdTrhnBaWBPDL7d"
"http://webprotege.stanford.edu/RBQz1tnDCoEqoxzYDNRtfkH",Class,"Agostic bonding","http://webprotege.stanford.edu/R82SJ7fhvdWlyjN4iIXmjDa"
"http://webprotege.stanford.edu/RBR0W8WKHlGvORiNRngv0vG",Class,"Oil","http://webprotege.stanford.edu/RBojwWG4XnbqHQCmo9Y69qo","http://webprotege.stanford.edu/RCr3nsHbYrLlSp3FAoYKkvp"
"http://webprotege.stanford.edu/RBR1YV6z64AgsZHWsVXyGxX",Class,"Crystalline","http://webprotege.stanford.edu/RBPQBcoWm1M3QvCd2nYMaIF"
"http://webprotege.stanford.edu/RBRHuTPQTJQgAhxlnhMvWq0",Class,"Improvisational","http://webprotege.stanford.edu/R8V9pHDUTUJOj8BPAw41loh"
"http://webprotege.stanford.edu/RBRSu4M4nGGL4G7qLMsTqJv",Class,"Non-iodizing Radiation","http://webprotege.stanford.edu/R9p1Wl5Dz1GKfOz7MAogqs"
"http://webprotege.stanford.edu/RBRhZX3BsHoC8Dh58a3F0CN",Class,"ties","http://webprotege.stanford.edu/RBrLBnRkHJUpjAi9MHmRXIJ"
"http://webprotege.stanford.edu/RBRqOVGsZsLaqZwnp0ryeA5",Class,"jeans","http://webprotege.stanford.edu/RJSqtWh3CBSXDm9eIRoZNv"
"http://webprotege.stanford.edu/RBRxKl56mccJZEAMX93134H",Class,"Hadrons","http://webprotege.stanford.edu/RDuajc4BJ9TbTutaSKppSv"
"http://webprotege.stanford.edu/RBS2iYKjxCnvofI5daN2xQU",Class,"Adoption","http://webprotege.stanford.edu/RBX2NNwyXSw1PcQp7Rtq5Mf"
"http://webprotege.stanford.edu/RBS7e0QwlqQZdV0cXPWTqYm",Class,"Economics","http://webprotege.stanford.edu/R8ZKomMErfGuyq7y8LHj9ol"
"http://webprotege.stanford.edu/RBSWY6bD8UGTn9uHmW82xJV",Class,"Concepts","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/RBSiIJPdta0r4Vy3slaQU14",Class,"Physical appearance","http://webprotege.stanford.edu/RdhxM8nxwXbfw1IY8dXTVg"
"http://webprotege.stanford.edu/RBSxnvWmsBXTmfnvstnOZTA",Class,"Outer space","http://webprotege.stanford.edu/R8i9PbUtyxy628fZkB9dLrR"
"http://webprotege.stanford.edu/RBTOfg5DNWouAxAMBq0Yduv",Class,"Perfect","http://webprotege.stanford.edu/RJD3ZHRlUc4z4J0EodmerF"
"http://webprotege.stanford.edu/RBU4uEYjGqRRcda6QELrcri",Class,"Jealousy","http://webprotege.stanford.edu/RH3s2lrHwokCNfi9oBkszn"
"http://webprotege.stanford.edu/RBUA3rqhRkNjP2lxselnsQ4",Class,"hypergiant stars","http://webprotege.stanford.edu/Rgkedpw04UMxSumvN5j30j"
"http://webprotege.stanford.edu/RBUVI3cCqed8TfCKYzghM3F",Class,"Ballet   [including modern derivatives]","http://webprotege.stanford.edu/R8V9pHDUTUJOj8BPAw41loh"
"http://webprotege.stanford.edu/RBUy08ENDeFR19VZSFuKVgQ",Class,"Pphysiotherapy, occupational therapy","http://webprotege.stanford.edu/RIJSkQJfhrF1mxlAobo3Ba"
"http://webprotege.stanford.edu/RBVAwb4mYblhWBVeNgB4glm",Class,"Input-output","http://webprotege.stanford.edu/RgUS9RyVo2C9UujizuqS9R"
"http://webprotege.stanford.edu/RBVPiwKizEbOfiiOA2HVqcH",Class,"Climatic zone","http://webprotege.stanford.edu/RCMEQ9L1XmAvscoRy4EfUB9"
"http://webprotege.stanford.edu/RBVhZCt2hV0bAbnr1v3GCuK",Class,"Rich/ poor","http://webprotege.stanford.edu/R8lPEwgteqKsvL5uV8mKD09"
"http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze",Class,"Intentional relationship","http://webprotege.stanford.edu/RBczEG8Jlv6Db1UZUrSSMEB"
"http://webprotege.stanford.edu/RBW3DGD9o6Uyh88MH6mqRhc",Class,"Exhibit stability","http://webprotege.stanford.edu/RGzHGcKEY6HcR22MF1VeYn"
"http://webprotege.stanford.edu/RBW9ydhQbnzhJJdjDqQZiA9",Class,"Violin","http://webprotege.stanford.edu/RB7IwS2mlmadL6AhPTk5mm5"
"http://webprotege.stanford.edu/RBWVmWGeMmeHZvFIidAseVk",Class,"Issues","http://webprotege.stanford.edu/R8l0uB3jruQypjGRWT3XNU"
"http://webprotege.stanford.edu/RBWlYzspmqfjtLEPqNMd7mV",Class,"fountain","http://webprotege.stanford.edu/RBJhvUqYkf4Ywqy4BGVghYA"
"http://webprotege.stanford.edu/RBX2NNwyXSw1PcQp7Rtq5Mf",Class,"Stages of Innovation","http://webprotege.stanford.edu/RDqE5x22Ye96BYHrdnqcwwx"
"http://webprotege.stanford.edu/RBXIJMhQUmlZkA70TSv7lJG",Class,"urinal","http://webprotege.stanford.edu/R8Up1serkk83OgIcMKQRUBY"
"http://webprotege.stanford.edu/RBXaWmKB8UYWhZBwrhgvCvM",Class,"Counties or municipalities","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/RBXjEoggHsr7S5bcZWtqDjb",Class,"hell","http://webprotege.stanford.edu/RbyLnofAHvxWN5Os2Uydm"
"http://webprotege.stanford.edu/RBXseSY9d5N0gvBbHFU2Mzu",Class,"Lixisols","http://webprotege.stanford.edu/R9Lvd7SHEGtJqPvwOTPUQnt"
"http://webprotege.stanford.edu/RBYOYmPsCnMdY5bVkz9hc3a",Class,"Basic Particles","http://webprotege.stanford.edu/RDuajc4BJ9TbTutaSKppSv"
"http://webprotege.stanford.edu/RBYSFThGVfb2gFNbVWIGPa1",Class,"Friendship","http://webprotege.stanford.edu/RwLVfWefiUCBxKTr5LrsdC"
"http://webprotege.stanford.edu/RBYVuaudv0xKpqJ4DTYLfhZ",Class,"Castanets","http://webprotege.stanford.edu/RRYz6rZk0hS5VRfXp79pFJ"
"http://webprotege.stanford.edu/RBYqCamEBzT58mPWxJXTAGb",Class,"Lake","http://webprotege.stanford.edu/R8kW6kLcJsY7fRjirq5s2xU"
"http://webprotege.stanford.edu/RBZ1YiH2LiogH7RzvpbSNej",Class,"Alpha","http://webprotege.stanford.edu/R9OBXybMhIYmHlJnr6u6vD8"
"http://webprotege.stanford.edu/RBZ5vmDpk9mTspvQf0zusUb",Class,"Archives","http://webprotege.stanford.edu/R8ZbOtjPrrmzlDW3rgzAcS8"
"http://webprotege.stanford.edu/RBZIJbZApG1d15eiuxCzz7c",Class,"Supply","http://webprotege.stanford.edu/RC9g0kufAyKY1vlVyIB1GTl"
"http://webprotege.stanford.edu/RBZIQBQ3f86D550NnGJrf9k",Class,"Social Ideology","http://webprotege.stanford.edu/RCflZShwTh8jxD97deAz08k"
"http://webprotege.stanford.edu/RBZIizAg7jqssO35GETOf5B",Class,"Maracas","http://webprotege.stanford.edu/R9QlNiCc0HuObr4rzAZJZ08"
"http://webprotege.stanford.edu/RBZkYAgLrJKuZlV3WL5DopH",Class,"Romance","http://webprotege.stanford.edu/RwLVfWefiUCBxKTr5LrsdC"
"http://webprotege.stanford.edu/RBZzmZlrDN4fVzTurcu4HI0",Class,"Popular","http://webprotege.stanford.edu/RJD3ZHRlUc4z4J0EodmerF"
"http://webprotege.stanford.edu/RBa6GUeLfhageVjrI81rM9p",Class,"Stick zithers","http://webprotege.stanford.edu/RCabB50fgsQvxWj0Dob6FUb"
"http://webprotege.stanford.edu/RBaHvlkpM5LhHKOS6XbL8l1",Class,"Venus","http://webprotege.stanford.edu/R7hhafMKcrTzje6WmURjBhl"
"http://webprotege.stanford.edu/RBaS2QlCvGN1umAtccs3yAp",Class,"Proteins","http://webprotege.stanford.edu/R7NOZLHaF7bDdTb7MMoECzG","http://webprotege.stanford.edu/RDLEa3JHwet41h9SFoVaC9O"
"http://webprotege.stanford.edu/RBap18vZxoJEFQATi9t3JwT",Class,"Trust","http://webprotege.stanford.edu/RBMvHkrryw93EJSFqp5H0Kz"
"http://webprotege.stanford.edu/RBawFlfyvHDBi7KAA2ZHRCh",Class,"Intuitive decision, but type of decision not specified.","http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze","http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr","http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT"
"http://webprotege.stanford.edu/RBbKwdf9v0RNASdj0RbuSJ3",Class,"Tornado","http://webprotege.stanford.edu/R8FzXRpb1yEV55EnPzufud5","http://webprotege.stanford.edu/RCmaXRaRiBlX0ouyW7C6Gpd"
"http://webprotege.stanford.edu/RBbTD40aFfmVV5MHimm1vau",Class,"Pictures, illustrations  (including blueprints or patterns)","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/RBbXdITWsKLeX6ry2pEd0Gc",Class,"Remembering","http://webprotege.stanford.edu/RCzLwrhNSJfcabBorUTnjph"
"http://webprotege.stanford.edu/RBboN4X47adEkGwrfeo6mir",Class,"Nephelinite   (Nephiline syenite is very similar)","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RBbqpkC5AfmzdGljlmLdaH4",Class,"Continental Organizations (Regions of countries)","http://webprotege.stanford.edu/R8MyqUMzqMMWYfAF1vzhFlL"
"http://webprotege.stanford.edu/RBc03jGaYXnij7O39RtJowG",Class,"Basalt (baa. Adakite; bah. Hawaiite)","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RBc6DZsIOB5yngWdBO0I7MY",Class,"Foraminifera","http://webprotege.stanford.edu/RCxuO4PbC9hney90fUViXYJ"
"http://webprotege.stanford.edu/RBcQVE06UGj4xZRqDeb6yns",Class,"mixed martial arts","http://webprotege.stanford.edu/R9kZhL5SqW941rofhEwhXhD"
"http://webprotege.stanford.edu/RBcTUr1bdAP3LX0LcW9yExz",Class,"Local","http://webprotege.stanford.edu/R7ryLfjDh2ZFNsxzoQrkmw2"
"http://webprotege.stanford.edu/RBcqDUvUP93ycxaEqo61ab9",Class,"watches","http://webprotege.stanford.edu/RZh7fhwULJljbTu7mHMeiP"
"http://webprotege.stanford.edu/RBczEG8Jlv6Db1UZUrSSMEB",Class,"Theories and Theory Types","http://webprotege.stanford.edu/RDqE5x22Ye96BYHrdnqcwwx"
"http://webprotege.stanford.edu/RBd0pZnpmv0BpYY0Uk0GQZG",Class,"Neutron","http://webprotege.stanford.edu/R9OBXybMhIYmHlJnr6u6vD8"
"http://webprotege.stanford.edu/RBd9UdmPSWnK9RlQL7UxPUE",Class,"Communication","http://webprotege.stanford.edu/RBX2NNwyXSw1PcQp7Rtq5Mf"
"http://webprotege.stanford.edu/RBdAZG8b6pKMm1fc9C50Vog",Class,"Hatching of an egg","http://webprotege.stanford.edu/RBoXWcmLSQE7O0j04ZOmtcM"
"http://webprotege.stanford.edu/RBdVbrRSvIBV8yhr86bx03q",Class,"Graphs","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs","http://webprotege.stanford.edu/RCzcwMnXStjlglRQZsBULn6"
"http://webprotege.stanford.edu/RBe2ALhWSSBTv8Mjlbl9qxk",Class,"Chemistry","http://webprotege.stanford.edu/R7KBNwPYwqSiBLaIVIZGe6q"
"http://webprotege.stanford.edu/RBe4pT5dIsuWkZIGtUzEOgX",Class,"Porphyry","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RBe8zEgugIBwkHSo5ShtP5v",Class,"boxing","http://webprotege.stanford.edu/R9kZhL5SqW941rofhEwhXhD","http://webprotege.stanford.edu/RWTqiPLpnraqvfy7GPXgvC"
"http://webprotege.stanford.edu/RBeB459L2JRcCLJwn2n0bJh",Class,"Complex","http://webprotege.stanford.edu/R71Y9tpI7dMFqKtI6JYb4qI"
"http://webprotege.stanford.edu/RBeW5hJ18l2oBGSQ5vcafGp",Class,"Bilingualism","http://webprotege.stanford.edu/RIWEDUNXjx0g9p9GPCXjOI"
"http://webprotege.stanford.edu/RBewdGI0EqG7HTOWu7FvPdh",Class,"Gamma","http://webprotege.stanford.edu/R9OBXybMhIYmHlJnr6u6vD8"
"http://webprotege.stanford.edu/RBf03qoWpyhRVgQy4bdTgwm",Class,"Bill, Invoice","http://webprotege.stanford.edu/R8YomJpkwNkiuipZZMFROpI"
"http://webprotege.stanford.edu/RBf6jkc9kueVtjMEerCDSB1",Class,"Hermeneutics/ semiotics (the study of symbols and their meaning) [technically a distinct method]","http://webprotege.stanford.edu/RBpkUR5M4PUk86kI75YBsI"
"http://webprotege.stanford.edu/RBfr83eVGQBvv7TslKHbwOj",Class,"Miracles","http://webprotege.stanford.edu/RCgZrYdagXW6SHqWeQC8Sz7"
"http://webprotege.stanford.edu/RBgMkwrxF5z4vBPA41r2SA1",Class,"Three-dimensional","http://webprotege.stanford.edu/RzDTrpVi0qGWUNUasoTqtD"
"http://webprotege.stanford.edu/RBgNAU2QujZj5JsY1plP1dv",Class,"Still or slow moving (lentic) water in general (no exit)","http://webprotege.stanford.edu/R8kW6kLcJsY7fRjirq5s2xU"
"http://webprotege.stanford.edu/RBgvJioCSvwgQ24cLX0LKoU",Class,"Tachylyte","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RBhDSv2Su1LmuSLkIdMMiTB",Class,"Delta","http://webprotege.stanford.edu/RDEEmK66fv4EskEWbocHjI6"
"http://webprotege.stanford.edu/RBhbYtMmXgJbecYegh3Qzxy",Class,"Scraped idiophones","http://webprotege.stanford.edu/RC0syxRMtgk9VOtFNa6KwK5"
"http://webprotege.stanford.edu/RBhc2f92aNBTkxokGKg8qH5",Class,"History","http://webprotege.stanford.edu/R74zaPuG8eDOyD92EGoSqSC"
"http://webprotege.stanford.edu/RBi6dQuYY953EldCjw3Ftl",Class,"Stochastic or Arbitrary (maybe) Risky or Unpredictable","http://webprotege.stanford.edu/R7jbnnZU5YDb4pESw89re4E"
"http://webprotege.stanford.edu/RBiDoPlQgSb9169C6UvtH2d",Class,"punch","http://webprotege.stanford.edu/RDVzYPYMqHAsoS7XoLTq14j"
"http://webprotege.stanford.edu/RBiU02YRFKZQQY3izzUiDKN",Class,"Basanite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/RBj79xv1sCzBRSNivLIxEI5",Class,"Fusobacteria","http://webprotege.stanford.edu/R99DsZlHpMlgAGgZkzNtZZB"
"http://webprotege.stanford.edu/RBj8dVdp5buDL4lOIY15sC3",Class,"Central","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/RBjPREuF86PdhwNdRDLYbM1",Class,"real","http://webprotege.stanford.edu/R71Y9tpI7dMFqKtI6JYb4qI"
"http://webprotege.stanford.edu/RBjbQM8RKePQevwiVjHIMfl",Class,"molecular clouds","http://webprotege.stanford.edu/R7us8ijRM6WYREn15N0Igln"
"http://webprotege.stanford.edu/RBjxCk98mMIIAWLGP0RuzlE",Class,"polysaccharide","http://webprotege.stanford.edu/R8CK51AVqcnfEH6dxusmnVd"
"http://webprotege.stanford.edu/RBjxyKri0zihWlvrfimnfat",Class,"Symbolic versus Representational","http://webprotege.stanford.edu/R8ED4b2SUDLu4voQ30xpX4Z"
"http://webprotege.stanford.edu/RBk6c9o0nbRE8yyuQu8a34G",Class,"Functional","http://webprotege.stanford.edu/R8So1hRuJ0SUdTjOWjl48qL"
"http://webprotege.stanford.edu/RBkK5Tqse4NYavE2tdtjgpk",Class,"General works or critical appraisals of the scholarly enterprise or intellectual activity in general","http://webprotege.stanford.edu/R9UhO6zcWPimopXJCHqwhnu"
"http://webprotege.stanford.edu/RBkPPimL1iV4oxW9fslx86e",Class,"Utilities in general","http://webprotege.stanford.edu/RDnShUJ3stF3MkxwhMQqHef"
"http://webprotege.stanford.edu/RBl1pQgrUWy6JPfPilSVM5T",Class,"Yoga","http://webprotege.stanford.edu/R9eAHUQ3BdbhwtOK6FlaB1U"
"http://webprotege.stanford.edu/RBl64jg89m4JmgrWJ2YFQ74",Class,"Other physical attributes","http://webprotege.stanford.edu/RDOtPYy81S2WOiWjjM4QUi"
"http://webprotege.stanford.edu/RBl9ed2m1vBMLurWOqoc305",Class,"Proto-planetary nebulae","http://webprotege.stanford.edu/R7us8ijRM6WYREn15N0Igln"
"http://webprotege.stanford.edu/RBlSL0LUT3I34Ls1P9Bx0n3",Class,"Fretted harp","http://webprotege.stanford.edu/RgUbF1DiYZCzQQQ1ZtTlBZ"
"http://webprotege.stanford.edu/RBlxrOf7JtkS9DFCzaEb73M",Class,"Perseverance","http://webprotege.stanford.edu/RCkJfH2u0wWefl4NDY97625"
"http://webprotege.stanford.edu/RBmKNeOxYG0IFmPluMJAoGF",Class,"Up Quarks","http://webprotege.stanford.edu/RsHIU1lgQ39I3kDbedMxiZ"
"http://webprotege.stanford.edu/RBmMPJgyIQrLiXOjQimuZ05",Class,"tennis","http://webprotege.stanford.edu/RWTqiPLpnraqvfy7GPXgvC"
"http://webprotege.stanford.edu/RBmVPW7LFcDrToT9GQfoPRF",Class,"Genetic time preference","http://webprotege.stanford.edu/R9OqR1jv9JUnbuT4q3kYVxa"
"http://webprotege.stanford.edu/RBmqIFjJ0Cz61BxuXzBhKkU",Class,"Ontology","http://webprotege.stanford.edu/R92MvhtWxrFUud8YNILQ1rQ"
"http://webprotege.stanford.edu/RBmxtWYoRx09CfvoMMne2Ul",Class,"subgiant stars","http://webprotege.stanford.edu/Rgkedpw04UMxSumvN5j30j"
"http://webprotege.stanford.edu/RBn3m1Zc98UdqGE5aa9tUG3",Class,"Cyanobacteria, (blue-green algae)","http://webprotege.stanford.edu/R99DsZlHpMlgAGgZkzNtZZB"
"http://webprotege.stanford.edu/RBnGjnVXsixaH22INUnNaSI",Class,"Chromista","http://webprotege.stanford.edu/RDSpvqZK0rVfPefL1rC0mg4"
"http://webprotege.stanford.edu/RBnViT5YJmzfjQW2gukHc4a",Class,"Yards [Should be able also to use subclasses of offices]","http://webprotege.stanford.edu/R8YqihDnra5lhL738hIBol1"
"http://webprotege.stanford.edu/RBnVsVednj9VSNs1slA0oGE",Class,"Unexplained observations (or allegedly so)","http://webprotege.stanford.edu/Rcamqta4gbA1g33xHMULo5"
"http://webprotege.stanford.edu/RBnVxizFoxScA8QdKbuka6X",Class,"porch, deck","http://webprotege.stanford.edu/RDnShUJ3stF3MkxwhMQqHef"
"http://webprotege.stanford.edu/RBnXsV6HixZGxucbCPbJ6yU",Class,"Neighbourhoods [Segregation is associated with ethnic groups]","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/RBncu7autIFky67UtaQtbzG",Class,"Geothermal","http://webprotege.stanford.edu/R18gktqyYF2wS0tpDYUmFM"
"http://webprotege.stanford.edu/RBnhSkUDZMZG6oEgounVvIc",Class,"Chekker","http://webprotege.stanford.edu/Rwvx6hOuTklrBjWUBWjM50"
"http://webprotege.stanford.edu/RBnnEMaZuWWUL3KuWMq6zeU",Class,"Linear","http://webprotege.stanford.edu/RCCPqzonUCEOdHCszMSSIs","http://webprotege.stanford.edu/RWrdaF0MClROqOu3b8wdFN","http://webprotege.stanford.edu/RgUS9RyVo2C9UujizuqS9R"
"http://webprotege.stanford.edu/RBnzAZIgiiAY8fx8RP7YceQ",Class,"Connections","http://webprotege.stanford.edu/RBqfWRljCEhcpXlmXGzjSuj"
"http://webprotege.stanford.edu/RBo8r2j133U3fRjEUwPCHs",Class,"Sports","http://webprotege.stanford.edu/R7P9MJQS8CW9nN8xruroL8V"
"http://webprotege.stanford.edu/RBoCFS2iaaoYXeH0XoWPFPU",Class,"Air conditioning","http://webprotege.stanford.edu/RDnShUJ3stF3MkxwhMQqHef"
"http://webprotege.stanford.edu/RBoXWcmLSQE7O0j04ZOmtcM",Class,"Fertility","http://webprotege.stanford.edu/R9HqVcor0s21t5WnzvzTA6k"
